-48.44,-18.00,180.00
-48.44,-18.00,179.88
-48.43,-18.27,177.31
-48.41,-18.56,174.06
-48.30,-19.37,170.79
-48.18,-20.01,168.26
-47.89,-21.26,166.32
-47.67,-22.14,164.90
-47.22,-23.73,163.64
-46.88,-24.84,162.50
-46.29,-26.66,161.40
-45.86,-27.89,160.32
-45.16,-29.79,159.14
-44.67,-31.03,158.00
-43.92,-32.83,156.81
-43.41,-34.01,155.67
-42.58,-35.78,154.58
-42.03,-36.93,153.62
-41.16,-38.64,152.87
-40.29,-40.32,152.38
-39.71,-41.41,152.37
-39.01,-42.84,156.26
-38.67,-43.82,165.82
-38.49,-45.08,179.90
-38.59,-45.75,198.21
-38.96,-46.47,220.34
-39.16,-46.62,244.83
-39.23,-46.65,268.29
-39.32,-46.64,286.96
-39.00,-46.78,297.37
-38.92,-46.83,298.63
-38.37,-47.10,294.08
-38.27,-47.14,285.89
-38.13,-47.17,276.96
-38.35,-47.17,268.34
-39.06,-47.23,262.94
-39.81,-47.34,259.71
-41.09,-47.60,258.38
-42.13,-47.81,258.59
-43.82,-48.14,259.28
-44.86,-48.32,261.56
-46.45,-48.51,265.01
-47.45,-48.56,268.43
-49.08,-48.58,270.38
-50.24,-48.56,271.05
-51.79,-48.54,270.45
-52.31,-48.54,269.39
-52.47,-48.54,269.61
-52.46,-48.54,269.77
-52.20,-48.54,269.98
-51.95,-48.54,269.96
-51.70,-48.54,269.81
-51.52,-48.54,269.79
-51.31,-48.54,269.79
-51.20,-48.54,269.79
-51.06,-48.54,269.73
-50.98,-48.54,269.70
-50.90,-48.54,269.68
-50.87,-48.54,269.65
-50.84,-48.54,269.64
-50.95,-48.54,269.63
-51.65,-48.54,269.70
-52.34,-48.55,269.70
-53.73,-48.55,269.69
-54.42,-48.55,272.08
-54.67,-48.53,273.58
-54.67,-48.53,274.03
-54.63,-48.54,274.32
-54.66,-48.54,274.57
-54.72,-48.53,274.54
-54.72,-48.53,274.60
-54.72,-48.53,274.59
-54.64,-48.54,274.58
-53.72,-48.61,274.26
-53.07,-48.66,274.15
-51.56,-48.76,274.13
-50.31,-48.86,274.25
-48.56,-48.98,274.13
-47.42,-49.06,273.20
-45.62,-49.13,271.08
-44.45,-49.13,268.96
-42.49,-49.07,267.85
-41.07,-49.01,267.60
-38.94,-48.93,267.82
-37.35,-48.87,268.25
-35.14,-48.81,268.71
-32.74,-48.77,269.15
-31.25,-48.75,268.85
-30.66,-48.70,261.64
-30.09,-48.57,253.84
-29.51,-48.38,251.36
-29.56,-48.40,254.82
-29.46,-48.37,256.61
-29.44,-48.37,257.65
-29.40,-48.36,258.08
-29.40,-48.36,258.15
-29.40,-48.36,258.14
-29.40,-48.36,258.15
-29.40,-48.36,258.14
-29.40,-48.36,258.14
-29.40,-48.36,258.13
-29.40,-48.36,258.14
-29.40,-48.36,258.12
-29.40,-48.36,258.13
-29.40,-48.36,258.11
-29.46,-48.37,257.95
-29.46,-48.37,257.92
-29.46,-48.37,257.91
-29.46,-48.37,257.91
-29.46,-48.30,257.91
-29.46,-48.30,257.91
-29.57,-48.33,258.72
-30.04,-48.41,261.69
-30.62,-48.45,268.97
-31.68,-48.41,275.30
-32.44,-48.30,281.49
-33.75,-47.95,288.25
-34.75,-47.54,296.85
-36.07,-46.69,309.12
-36.82,-45.91,323.22
-37.62,-44.46,338.44
-37.89,-43.35,353.77
-37.86,-41.86,367.60
-37.73,-41.26,376.77
-37.56,-40.74,380.32
-37.55,-40.71,380.40
-37.55,-40.73,379.99
-37.56,-40.73,379.61
-37.55,-40.72,379.35
-37.50,-40.57,377.50
-37.32,-39.97,376.08
-37.12,-39.26,375.23
-36.74,-37.80,374.47
-36.46,-36.68,373.68
-35.97,-34.63,372.81
-35.65,-33.15,371.88
-35.16,-30.71,370.99
-34.83,-28.96,370.18
-34.33,-26.07,369.44
-34.02,-24.12,368.66
-33.60,-21.21,367.94
-33.34,-19.29,366.91
-33.07,-16.68,365.13
-32.95,-15.07,363.03
-32.86,-12.88,361.71
-32.81,-11.64,364.37
-32.57,-9.67,369.82
-32.31,-8.51,374.74
-31.77,-6.62,376.72
-31.40,-5.39,375.99
-30.96,-3.66,372.47
-30.64,-1.95,368.45
-30.51,-0.77,365.12
-30.37,1.21,363.26
-30.29,2.79,362.06
-30.22,5.44,361.13
-30.20,7.32,360.29
-30.21,10.02,358.79
-30.29,11.77,355.88
-30.54,13.99,351.10
-30.82,15.29,344.51
-31.27,16.62,337.12
-31.63,17.31,326.64
-31.98,17.76,316.17
-32.09,17.86,309.90
-32.22,17.97,309.22
-32.25,17.99,310.23
-32.22,17.96,310.95
-32.22,17.96,310.93
-32.21,17.96,310.78
-32.22,17.96,310.76
-32.22,17.96,310.78
-32.22,17.96,310.79
-31.96,17.74,311.21
-31.49,17.32,310.99
-30.54,16.50,310.61
-29.70,15.78,310.61
-28.20,14.49,310.79
-27.23,13.66,310.90
-25.76,12.38,311.02
-24.92,11.65,311.01
-23.95,10.80,311.08
-23.47,10.39,311.12
-23.10,10.06,311.18
-22.96,9.94,311.32
-22.51,9.55,311.36
-22.17,9.24,311.35
-21.51,8.66,311.39
-21.08,8.28,311.36
-20.44,7.72,311.39
-20.06,7.38,311.37
-19.57,6.96,311.34
-19.36,6.77,311.37
-19.14,6.58,311.36
-19.17,6.60,311.41
-19.38,6.78,311.34
-19.61,6.99,311.28
-20.03,7.36,311.32
-20.31,7.61,311.33
-20.70,7.95,311.43
-20.82,8.06,311.48
-20.92,8.15,311.45
