-47.00,16.30,90.00
-47.00,16.30,89.98
-46.79,16.30,89.74
-45.93,16.30,90.33
-45.03,16.29,90.57
-43.41,16.28,90.43
-42.21,16.27,90.29
-40.30,16.26,90.23
-39.12,16.26,90.27
-37.67,16.25,90.31
-36.92,16.25,90.26
-36.13,16.24,90.06
-35.91,16.25,86.97
-35.65,16.27,80.46
-35.61,16.28,73.20
-35.49,16.32,67.43
-35.51,16.32,65.98
-35.52,16.31,66.74
-35.53,16.31,67.34
-35.53,16.31,67.26
-35.53,16.31,66.93
-35.53,16.31,66.84
-35.53,16.31,66.80
-35.18,16.46,66.59
-34.62,16.70,66.75
-33.40,17.22,66.81
-32.32,17.69,66.81
-30.35,18.52,67.24
-28.80,19.17,67.15
-26.41,20.18,66.93
-24.81,20.87,66.68
-22.44,21.89,66.54
-21.12,22.47,66.44
-19.64,23.12,66.28
-18.90,23.44,65.91
-18.52,23.62,65.49
-18.50,23.62,65.18
-18.69,23.54,65.21
-18.87,23.45,65.15
-19.12,23.34,65.13
-19.31,23.25,65.11
-19.50,23.16,65.19
-19.59,23.12,65.18
-19.65,23.09,65.14
-19.65,23.09,65.17
-19.61,23.11,65.17
-19.58,23.12,65.20
-19.54,23.14,65.10
-19.53,23.15,61.86
-19.55,23.13,54.97
-19.61,23.08,45.14
-19.67,23.01,33.34
-19.74,22.86,19.89
-19.78,22.72,5.12
-19.76,22.40,-10.52
-19.69,22.18,-26.56
-19.47,21.86,-40.30
-19.22,21.61,-47.35
-18.94,21.36,-48.26
-18.84,21.27,-46.42
-18.76,21.19,-44.47
-18.71,21.13,-43.35
-18.68,21.11,-43.15
-18.66,21.08,-42.95
-18.33,20.71,-40.41
-17.98,20.27,-37.03
-17.21,19.20,-34.00
-16.57,18.19,-31.99
-15.50,16.45,-31.28
-14.77,15.26,-31.28
-13.63,13.38,-31.30
-12.96,12.27,-31.41
-12.15,10.95,-31.55
-11.81,10.41,-32.50
-11.64,10.15,-34.88
-11.65,10.16,-35.68
-11.79,10.35,-35.71
-11.95,10.58,-35.79
-12.24,10.98,-36.46
-12.45,11.26,-36.84
-12.66,11.53,-36.62
-12.73,11.63,-36.59
-12.76,11.67,-36.63
-12.76,11.67,-36.74
-12.76,11.67,-36.87
-12.75,11.66,-36.72
-12.72,11.62,-36.70
-12.71,11.61,-36.76
-12.71,11.60,-36.76
-12.71,11.61,-36.79
-12.71,11.61,-36.75
-12.71,11.61,-36.78
-12.72,11.61,-36.77
-12.73,11.63,-36.88
-12.74,11.65,-36.91
-12.74,11.65,-36.78
-12.73,11.63,-36.80
-12.72,11.62,-36.83
-12.72,11.62,-36.80
-12.72,11.61,-36.81
-12.72,11.61,-36.82
-12.72,11.63,-36.91
-12.75,11.66,-36.92
-12.75,11.66,-36.78
-12.74,11.64,-36.82
-12.73,11.63,-36.85
-12.73,11.63,-36.89
-12.74,11.64,-37.03
-12.89,11.85,-36.61
-13.17,12.23,-36.26
-13.92,13.25,-36.77
-14.62,14.17,-37.18
-15.84,15.78,-37.04
-17.27,17.68,-36.99
-18.36,19.12,-37.31
-20.07,21.37,-37.25
-21.25,22.90,-37.74
-22.96,25.07,-39.09
-24.21,26.54,-41.61
-25.97,28.42,-44.63
-27.25,29.67,-47.36
-29.43,31.59,-49.52
-31.00,32.90,-50.90
-33.39,34.82,-51.60
-35.04,36.12,-51.98
-37.66,38.15,-52.25
-39.43,39.52,-52.46
-41.99,41.44,-54.04
-43.44,42.42,-58.10
-45.20,43.40,-64.39
-46.19,43.80,-71.08
-47.39,44.15,-75.76
-48.06,44.29,-80.85
-49.05,44.40,-87.00
-49.64,44.40,-91.63
-50.25,44.38,-92.52
-50.53,44.37,-91.08
-50.74,44.37,-89.37
-50.78,44.37,-88.97
-50.78,44.37,-89.48
-50.76,44.37,-89.71
-50.76,44.37,-89.65
-50.94,44.37,-89.93
-51.58,44.37,-89.87
-52.25,44.37,-89.93
-53.43,44.37,-89.98
-54.32,44.37,-90.06
-55.63,44.37,-90.08
-56.48,44.37,-90.20
-57.73,44.37,-90.05
-57.64,44.36,-89.97
-57.46,44.36,-89.74
-57.52,44.37,-89.40
-57.55,44.37,-89.22
-57.55,44.37,-89.26
-57.56,44.37,-89.31
-57.57,44.37,-89.23
-57.57,44.37,-89.25
-57.57,44.37,-89.24
-57.57,44.37,-89.27
-57.57,44.37,-89.26
-57.57,44.37,-89.26
-57.57,44.37,-89.31
-57.57,44.37,-89.28
-57.57,44.37,-89.26
-57.57,44.37,-89.24
-57.57,44.37,-89.24
-57.57,44.37,-89.25
-57.57,44.37,-89.25
-57.57,44.37,-89.24
-57.57,44.37,-89.23
-57.57,44.37,-89.24
-57.57,44.37,-89.25
-57.57,44.37,-89.23
-57.57,44.37,-89.20
-57.57,44.37,-89.21
-57.57,44.37,-89.21
-57.57,44.37,-89.20
-57.57,44.37,-89.20
-57.57,44.37,-89.21
-57.57,44.37,-89.19
-57.57,44.37,-89.20
-57.15,44.36,-89.09
-56.53,44.35,-89.24
-55.40,44.34,-89.33
-54.42,44.32,-89.25
-52.97,44.31,-89.25
-52.01,44.29,-89.37
-50.74,44.28,-89.84
-50.14,44.28,-90.16
-49.56,44.28,-89.97
-49.23,44.28,-89.81
-48.86,46.03,-89.84
-48.73,46.03,-88.81
-48.56,46.02,-84.54
-48.50,46.01,-76.22
-48.38,45.97,-64.25
-48.34,45.94,-48.74
-48.30,45.91,-30.67
-48.30,45.90,-12.21
-48.31,45.90,2.15
-48.32,45.76,9.47
-48.35,45.60,9.56
-48.37,45.49,6.61
-48.37,45.44,3.53
-48.37,45.38,1.36
-48.37,45.92,0.63
-48.36,46.58,0.68
-48.34,47.94,0.61
-48.33,48.89,0.67
-48.32,50.35,0.65
-48.31,51.30,0.68
-48.29,52.43,0.78
-48.28,53.04,0.72
-48.27,53.69,1.22
-48.25,54.20,4.08
-48.14,55.17,9.70
-47.94,55.98,17.78
-47.39,57.29,28.02
-46.81,58.14,40.01
-45.67,59.24,53.16
-44.77,59.76,66.57
-43.47,60.15,79.37
-42.97,60.20,88.27
-42.75,60.20,92.24
-42.82,60.21,92.58
-43.04,60.22,92.73
-43.15,60.22,92.54
-43.27,60.23,92.46
-43.31,60.23,92.30
-43.33,60.23,92.27
-43.36,60.23,91.47
-43.37,60.23,90.94
-43.37,60.23,90.85
-43.37,60.23,90.83
-43.37,60.23,90.80
-43.11,60.23,90.89
-42.62,60.22,91.27
-41.45,60.19,91.15
-40.34,60.17,91.18
-38.43,60.13,91.53
-36.15,60.06,91.56
-34.46,60.01,91.83
-31.65,59.93,91.63
-29.59,59.87,91.50
-26.35,59.79,91.48
-24.03,59.73,91.46
-20.36,59.64,91.37
-17.81,59.58,91.20
-13.89,59.50,91.27
-11.17,59.43,91.37
-6.98,59.33,91.32
-4.27,59.27,91.31
0.10,59.18,91.23
3.07,59.11,91.29
7.44,59.01,91.38
10.45,58.94,91.39
14.91,58.83,91.31
17.91,58.77,91.07
22.41,58.70,90.74
25.51,58.66,90.48
30.07,58.63,90.43
33.11,58.60,90.52
37.66,58.55,90.86
40.62,58.49,91.91
44.06,58.32,93.62
46.21,58.16,95.00
49.04,57.88,96.15
50.35,57.73,97.08
51.08,57.64,97.42
50.98,57.65,97.41
50.86,57.67,97.27
51.08,57.64,97.14
50.73,57.68,97.40
50.39,57.73,97.91
