-57.09,45.70,-89.94
-57.09,45.70,-89.94
-57.09,45.70,-89.95
-57.09,45.70,-89.93
-57.09,45.70,-89.93
-57.09,45.70,-89.92
-57.09,45.70,-89.93
-57.09,45.70,-89.91
-57.09,45.70,-89.92
-57.09,45.70,-89.91
-56.84,45.70,-89.87
-56.29,45.70,-89.96
-55.20,45.70,-90.26
-54.36,45.71,-90.56
-52.83,45.72,-90.58
-51.86,45.73,-90.69
-50.52,45.75,-90.66
-50.00,45.75,-90.15
-49.18,45.75,-89.81
-48.91,45.75,-90.16
-48.54,46.57,-90.22
-48.46,46.57,-89.29
-48.30,46.57,-84.39
-48.27,46.56,-75.84
-48.24,46.55,-63.93
-48.22,46.54,-48.78
-48.23,46.55,-31.30
-48.25,46.60,-13.15
-48.25,46.71,1.70
-48.26,46.69,9.94
-48.27,46.64,11.56
-48.29,46.53,8.90
-48.30,46.39,5.25
-48.31,46.24,2.26
-48.30,46.67,0.69
-48.30,47.28,0.52
-48.29,48.45,0.44
-48.28,49.28,0.45
-48.27,50.70,0.55
-48.26,51.61,0.67
-48.25,52.71,0.88
-48.24,53.30,0.93
-48.22,54.02,1.18
-48.20,54.54,5.13
-48.06,55.51,11.26
-47.83,56.34,19.42
-47.26,57.59,29.74
-46.68,58.39,41.80
-45.45,59.50,55.03
-44.54,59.99,68.34
-43.18,60.37,80.52
-42.58,60.42,89.16
-42.19,60.41,93.18
-42.28,60.42,93.99
-42.42,60.43,94.21
-42.64,60.45,93.04
-42.74,60.45,91.41
-42.81,60.45,90.65
-42.82,60.45,90.41
-42.83,60.45,90.33
-42.49,60.45,90.01
-41.51,60.45,90.56
-40.56,60.43,91.61
-38.67,60.36,92.10
-37.24,60.31,92.22
-34.86,60.21,92.44
-33.06,60.13,92.83
-30.17,59.98,93.25
-28.11,59.86,93.47
-24.81,59.64,93.83
-22.49,59.48,94.08
-18.83,59.22,94.07
-16.33,59.05,93.89
-12.49,58.79,93.68
-9.82,58.62,93.48
-5.81,58.39,93.10
-3.04,58.25,92.74
1.23,58.07,92.19
4.18,57.97,91.74
8.60,57.85,91.32
11.57,57.78,91.34
16.10,57.67,91.42
19.17,57.60,91.47
23.64,57.48,91.53
26.74,57.39,91.66
31.35,57.26,91.68
34.41,57.17,91.55
38.97,57.05,91.40
41.75,56.99,91.11
45.63,56.94,90.41
47.98,56.94,89.71
50.98,56.97,88.99
52.41,57.00,88.43
53.57,57.03,88.89
53.98,57.04,89.57
54.54,57.04,89.77
55.23,58.34,90.01
55.58,58.33,90.68
55.50,58.33,89.47
55.22,58.32,86.09
54.83,58.28,81.39
53.72,58.06,76.27
52.70,57.76,70.79
51.14,57.13,65.99
49.90,56.52,62.14
48.00,55.44,58.72
46.65,54.57,55.59
44.58,53.07,52.47
43.37,52.10,50.11
41.78,50.75,49.45
40.85,49.98,52.30
39.76,49.22,58.49
39.08,48.87,67.01
38.24,48.59,76.84
37.70,48.51,85.45
36.87,48.49,90.11
36.19,48.50,91.23
35.14,48.51,89.27
34.41,48.48,87.32
33.30,48.42,85.88
32.18,48.33,85.38
31.63,48.29,87.78
30.99,48.29,91.14
30.53,48.30,91.14
29.43,48.32,90.88
28.69,48.33,91.34
28.43,48.34,94.55
28.42,48.34,93.24
28.37,48.34,93.33
28.42,48.34,93.82
28.50,48.33,93.25
28.45,48.34,93.51
28.44,48.34,93.06
28.55,48.33,92.78
28.42,48.34,92.90
28.43,48.34,92.88
28.43,48.34,93.04
28.42,48.34,92.98
28.42,48.34,93.01
28.41,48.34,93.04
28.41,48.34,93.01
28.41,48.34,93.00
28.40,48.34,93.03
28.40,48.34,93.00
28.40,48.34,92.98
28.40,48.34,92.98
28.40,48.34,92.98
28.40,48.34,92.96
28.40,48.34,92.98
28.40,48.34,92.94
28.40,48.34,93.02
28.40,48.34,92.99
28.40,48.34,92.99
28.40,48.34,93.01
28.40,48.34,92.99
28.40,48.34,93.01
28.40,48.34,92.99
28.40,48.34,93.01
28.40,48.34,92.99
28.40,48.34,92.98
28.39,48.34,92.98
28.39,48.34,92.97
28.39,48.34,92.98
28.39,48.34,92.97
28.39,48.34,92.97
28.39,48.34,92.99
28.39,48.34,92.99
28.39,48.34,92.98
28.39,48.34,92.99
28.39,48.34,92.99
28.39,48.34,92.99
28.44,48.34,92.96
28.00,46.80,90.00
27.99,46.80,90.03
28.02,46.80,89.90
28.46,46.80,89.44
29.40,46.81,89.56
30.26,46.81,90.08
32.18,46.82,89.75
33.48,46.82,90.07
35.87,46.80,90.60
37.58,46.78,90.87
40.03,46.75,90.70
41.71,46.73,90.01
44.05,46.76,88.68
45.46,46.81,87.25
47.42,46.91,86.96
49.30,47.00,88.13
50.38,47.01,90.11
51.61,47.00,91.44
52.18,46.98,91.03
52.52,46.98,89.69
52.54,46.98,89.59
52.49,46.98,89.91
52.41,46.98,90.03
52.71,46.98,90.00
53.19,46.98,90.09
54.25,46.98,90.14
55.11,46.97,89.90
55.39,46.97,89.22
55.13,46.97,87.81
55.05,46.97,87.37
55.13,46.97,87.44
55.12,46.97,87.33
55.11,46.97,87.36
55.13,46.97,87.36
55.14,46.97,87.30
55.13,46.97,87.31
55.13,46.97,87.29
55.13,46.97,87.28
55.13,46.97,87.27
55.13,46.97,87.24
55.13,46.97,87.23
55.13,46.97,87.28
55.13,46.97,87.25
55.13,46.97,87.24
55.13,46.97,87.58
55.13,46.97,87.55
55.13,46.97,87.54
55.13,46.97,87.55
55.14,46.97,87.56
55.13,46.97,87.57
55.13,46.97,87.57
55.14,46.97,87.56
55.14,46.97,87.58
55.14,46.97,87.59
55.14,46.97,87.55
55.14,46.97,87.64
54.91,46.96,88.55
54.02,46.94,89.14
53.25,46.94,89.53
51.74,46.93,90.07
50.52,46.94,90.76
48.49,46.98,91.40
46.98,47.02,91.90
44.43,47.11,92.14
42.61,47.18,92.05
39.77,47.28,91.86
37.84,47.34,91.67
35.03,47.41,91.46
33.04,47.46,91.28
30.38,47.52,91.12
28.59,47.55,91.03
27.43,47.57,89.85
27.82,47.57,90.51
27.93,47.57,91.02
27.77,47.57,91.17
27.62,47.57,90.61
27.67,47.57,90.70
27.71,47.57,90.72
27.70,47.57,90.50
27.71,47.57,90.52
27.70,47.57,90.43
27.70,47.57,90.48
27.70,47.57,90.47
27.70,47.57,90.44
27.70,47.57,90.46
27.69,47.57,90.45
27.70,47.57,90.45
27.70,47.57,90.44
27.70,47.57,90.45
27.70,47.57,90.43
27.70,47.57,90.44
27.70,47.57,90.42
27.70,47.57,90.43
27.70,47.57,90.42
27.69,47.57,90.42
27.70,47.57,90.44
27.70,47.57,90.43
27.70,47.57,90.42
27.69,47.57,90.41
27.69,47.57,90.40
27.69,47.57,90.41
27.69,47.57,90.40
27.69,47.57,90.40
27.69,47.57,90.40
28.00,46.80,90.00
28.06,46.80,90.09
28.63,46.80,90.55
29.19,46.79,90.91
30.18,46.77,91.01
30.91,46.76,91.11
31.96,46.74,91.18
32.61,46.72,91.22
33.43,46.71,91.39
33.90,46.69,91.61
34.80,46.66,93.45
35.51,46.59,97.01
36.76,46.38,101.80
37.69,46.14,107.71
39.06,45.61,114.53
39.97,45.12,122.34
41.23,44.18,130.81
42.05,43.37,138.38
43.22,41.93,143.45
43.96,40.88,145.90
45.07,39.23,145.86
45.80,38.17,144.52
47.04,36.49,142.63
48.00,35.26,141.43
49.53,33.36,141.02
50.62,32.01,140.96
52.31,29.93,141.14
53.30,28.71,140.97
54.58,27.14,140.27
55.40,26.17,139.49
56.39,25.01,139.58
56.98,24.32,139.97
57.94,23.17,140.31
58.54,22.44,140.71
59.47,21.29,140.88
60.06,20.57,141.17
60.71,19.76,141.36
61.05,19.33,141.44
61.35,18.95,141.45
61.35,18.95,141.35
61.31,19.01,141.37
61.34,18.97,143.10
61.54,18.69,146.00
61.74,18.36,149.53
62.06,17.76,154.02
62.23,17.37,159.86
62.40,16.82,165.90
62.52,16.26,170.99
62.54,16.12,173.69
62.54,16.06,174.16
62.54,16.07,173.82
62.54,16.09,173.59
62.54,16.10,173.60
62.62,15.38,173.56
62.69,14.68,175.06
62.73,14.23,177.38
62.73,14.22,178.44
62.73,14.21,179.33
62.73,14.21,180.02
62.72,13.66,180.44
62.71,12.68,180.50
62.71,12.05,179.70
62.71,11.78,179.21
62.71,11.76,179.00
62.72,11.65,176.22
62.72,11.63,172.85
62.72,11.63,169.55
62.72,11.65,167.85
62.72,11.63,167.30
62.72,11.62,168.01
62.72,11.63,168.59
62.72,11.63,167.97
62.72,11.63,167.15
62.72,11.64,167.80
62.84,11.02,169.51
63.05,9.79,171.05
63.15,9.05,173.31
63.25,8.04,176.02
63.26,7.73,177.87
63.27,7.65,178.62
63.27,7.65,178.70
63.27,7.65,179.35
63.27,7.65,178.84
63.27,7.64,177.99
63.27,7.65,177.07
63.27,7.61,176.28
63.30,7.15,175.86
63.37,6.25,175.90
63.41,5.61,176.03
63.43,5.34,176.31
63.43,5.33,176.45
63.43,5.33,176.19
63.43,5.33,175.70
63.46,4.91,175.98
63.47,4.71,177.01
63.47,4.71,177.54
63.47,4.71,177.54
63.52,3.53,177.81
63.53,3.28,178.34
63.58,1.75,177.93
63.60,1.17,178.11
63.64,0.02,178.34
63.66,-0.86,178.42
63.70,-2.24,178.65
63.72,-3.15,178.83
63.75,-4.61,178.92
63.76,-5.57,179.10
63.78,-6.99,179.33
63.79,-7.93,179.61
63.80,-9.20,180.03
63.80,-9.36,180.70
63.80,-9.28,181.03
63.80,-9.30,181.15
63.80,-8.95,181.41
63.82,-8.36,181.56
63.83,-8.01,181.38
63.84,-7.37,181.41
63.86,-6.91,181.32
63.87,-6.20,181.15
63.88,-5.73,181.08
63.89,-5.02,180.95
63.90,-4.52,180.78
63.91,-3.81,180.60
63.91,-3.30,180.51
63.92,-2.55,180.40
63.92,-2.03,180.29
63.93,-1.29,180.16
63.93,-0.80,180.10
63.93,-0.03,180.01
63.93,0.49,179.90
63.93,1.26,179.84
63.92,1.76,179.70
63.92,2.53,179.62
63.92,3.02,179.22
63.91,3.11,178.45
63.91,3.09,178.49
63.91,3.09,178.51
63.91,3.09,178.52
63.91,3.09,178.53
63.91,3.09,178.52
63.91,3.09,178.53
63.91,3.08,178.52
63.91,3.07,178.52
63.91,3.07,178.51
63.91,3.07,178.52
63.91,3.07,178.52
63.91,3.07,178.54
63.91,3.07,178.53
62.66,-17.00,180.00
62.66,-17.00,180.06
62.65,-17.21,181.33
62.64,-17.58,183.19
62.58,-18.41,185.03
62.50,-19.15,186.69
62.33,-20.43,188.10
62.18,-21.42,189.16
61.91,-23.03,189.81
61.71,-24.16,190.24
61.42,-25.77,190.51
61.23,-26.78,190.65
61.02,-27.89,190.69
60.91,-28.43,193.06
60.73,-29.07,198.93
60.63,-29.32,206.51
60.36,-29.79,212.29
60.20,-30.02,218.61
59.90,-30.35,226.55
59.72,-30.49,236.23
59.45,-30.64,247.49
59.22,-30.70,259.96
59.06,-30.72,273.06
58.98,-30.70,284.93
58.91,-30.68,291.21
59.05,-30.74,292.03
59.10,-30.76,291.11
58.88,-30.68,289.52
58.12,-30.41,289.15
56.83,-29.96,289.30
55.69,-29.56,289.78
53.75,-28.85,290.35
52.18,-28.27,290.07
49.69,-27.37,289.82
47.85,-26.71,289.63
44.90,-25.66,289.39
42.83,-24.94,289.12
39.59,-23.82,288.75
37.26,-23.04,288.41
33.78,-21.90,287.82
31.45,-21.18,286.68
28.01,-20.18,285.61
25.84,-19.59,285.15
23.01,-18.87,283.02
21.27,-18.53,277.58
19.29,-18.42,268.86
18.26,-18.54,257.24
17.16,-18.90,243.37
16.68,-19.23,227.38
16.44,-19.49,209.86
16.50,-19.33,191.65
16.51,-18.80,172.96
16.26,-17.92,156.28
15.38,-16.46,142.62
14.56,-15.58,133.04
13.19,-14.41,127.86
12.50,-13.89,126.71
12.29,-13.74,130.08
12.34,-13.78,132.08
12.30,-13.74,132.84
12.30,-13.74,133.49
12.30,-13.74,133.27
12.30,-13.74,133.15
12.30,-13.74,133.33
12.30,-13.74,133.16
12.47,-13.90,132.71
12.71,-14.12,132.53
12.93,-14.32,132.53
12.95,-14.34,132.45
12.95,-14.34,132.48
12.94,-14.33,132.57
12.94,-14.33,132.55
12.94,-14.33,132.58
12.94,-14.33,132.60
12.94,-14.33,132.61
12.95,-14.34,132.59
12.95,-14.34,132.62
12.95,-14.34,132.65
12.95,-14.34,132.59
12.95,-14.34,132.64
12.96,-14.35,132.68
12.96,-14.35,132.64
12.95,-14.34,132.70
12.96,-14.35,132.62
12.97,-14.36,132.64
12.97,-14.36,132.66
12.96,-14.35,132.70
12.96,-14.35,132.68
12.97,-14.36,132.60
13.02,-14.40,132.46
13.08,-14.46,132.33
13.09,-14.47,132.39
13.10,-14.48,132.46
13.10,-14.48,132.44
13.11,-14.48,132.39
13.25,-14.62,132.45
13.46,-14.81,132.47
13.63,-14.96,132.53
13.84,-15.16,132.68
13.92,-15.23,132.74
13.94,-15.25,132.76
13.94,-15.25,132.72
13.93,-15.24,132.74
13.93,-15.24,132.72
13.93,-15.23,132.71
13.93,-15.23,132.73
13.93,-15.24,132.71
13.94,-15.25,132.78
13.96,-15.26,132.84
13.98,-15.28,133.03
