-47.00,16.30,90.00
-46.98,16.30,89.98
-46.57,16.30,89.82
-45.64,16.30,90.77
-44.77,16.28,91.34
-43.12,16.24,91.06
-41.96,16.23,90.84
-40.20,16.20,90.76
-39.11,16.19,90.82
-37.71,16.16,90.99
-37.00,16.15,90.97
-36.26,16.14,90.67
-36.01,16.14,87.02
-35.77,16.17,79.95
-35.76,16.17,71.81
-35.75,16.17,64.84
-35.85,16.12,61.93
-35.90,16.10,62.47
-35.93,16.08,63.19
-35.94,16.08,63.42
-35.94,16.08,63.26
-35.94,16.08,63.13
-35.93,16.08,63.27
-35.46,16.32,63.34
-34.96,16.57,63.58
-33.78,17.16,63.24
-32.76,17.68,62.64
-30.84,18.67,62.81
-29.43,19.39,62.91
-27.21,20.53,62.78
-25.66,21.33,62.79
-23.50,22.44,62.93
-22.28,23.06,63.17
-20.83,23.79,63.13
-20.10,24.16,63.02
-19.54,24.45,62.81
-19.50,24.47,62.60
-19.54,24.44,62.62
-19.77,24.32,62.68
-19.90,24.26,62.69
-20.08,24.17,62.68
-20.20,24.10,62.70
-20.33,24.04,62.68
-20.39,24.01,62.58
-20.39,24.00,62.52
-20.39,24.01,62.57
-20.38,24.01,62.59
-20.35,24.03,62.13
-20.38,24.01,58.16
-20.49,23.94,50.88
-20.62,23.80,41.07
-20.71,23.67,29.38
-20.83,23.39,16.25
-20.86,23.19,1.88
-20.83,22.84,-13.50
-20.69,22.50,-29.11
-20.39,22.09,-41.94
-20.14,21.84,-48.80
-19.86,21.61,-50.08
-19.67,21.44,-48.30
-19.57,21.35,-45.84
-19.51,21.29,-43.99
-19.46,21.24,-43.08
-19.42,21.20,-42.71
-19.02,20.74,-41.08
-18.62,20.27,-39.08
-17.87,19.32,-37.39
-17.26,18.50,-36.03
-16.09,16.86,-34.97
-15.26,15.66,-34.29
-14.04,13.86,-34.07
-13.26,12.69,-34.02
-12.29,11.26,-34.34
-12.05,10.91,-35.24
-12.23,11.17,-36.71
-12.40,11.38,-37.82
-12.50,11.51,-39.36
-12.56,11.58,-42.30
-12.57,11.59,-44.72
-12.60,11.62,-46.15
-12.60,11.63,-46.42
-12.63,11.65,-46.02
-12.63,11.65,-45.63
-12.69,11.71,-45.55
-12.80,11.82,-45.48
-12.87,11.89,-45.49
-12.98,11.99,-45.44
-13.03,12.05,-45.54
-13.06,12.07,-45.57
-13.05,12.07,-45.55
-13.04,12.06,-45.55
-13.04,12.06,-45.57
-13.04,12.06,-45.59
-13.04,12.05,-45.58
-13.06,12.07,-45.47
-13.35,12.36,-45.31
-14.16,13.16,-45.34
-14.88,13.88,-44.86
-16.31,15.32,-44.40
-17.92,16.99,-43.93
-19.15,18.26,-43.84
-21.11,20.31,-43.88
-22.49,21.73,-43.92
-24.67,24.00,-44.07
-26.22,25.59,-44.37
-28.59,28.01,-44.58
-30.24,29.67,-44.79
-32.78,32.23,-44.86
-34.49,33.94,-44.86
-37.13,36.60,-44.87
-38.87,38.35,-44.83
-41.51,41.01,-44.72
-43.20,42.71,-44.54
-45.38,44.93,-44.55
-46.50,46.07,-44.74
-47.45,47.03,-44.83
-47.65,47.23,-45.19
-47.53,47.11,-45.47
-47.55,47.13,-45.71
-47.78,47.36,-45.87
-47.48,47.06,-45.57
-47.08,46.66,-45.00
-46.76,46.35,-44.90
-46.50,46.08,-45.25
-46.29,45.88,-45.39
-46.17,45.76,-45.50
-46.17,45.76,-46.48
-46.14,45.74,-51.97
-46.07,45.68,-61.83
-45.93,45.63,-73.58
-45.79,45.60,-84.67
-45.55,45.60,-91.36
-45.44,45.60,-92.64
-45.36,45.61,-91.75
-45.34,45.61,-91.02
-45.33,45.61,-91.00
-45.33,45.61,-91.18
-45.33,45.61,-91.18
-45.33,45.61,-91.13
-45.28,45.61,-91.29
-45.23,45.61,-91.23
-45.04,45.61,-90.74
-45.16,45.61,-91.19
-45.79,45.59,-91.59
-46.34,45.58,-91.03
-47.55,45.56,-91.02
-48.49,45.55,-90.80
-50.17,45.52,-90.79
-51.37,45.51,-90.61
-53.28,45.49,-90.38
-54.34,45.49,-90.21
-54.82,45.48,-91.18
-55.12,45.47,-92.79
-55.02,45.48,-93.70
-55.02,45.48,-93.90
-55.02,45.48,-93.88
-55.02,45.48,-93.88
-55.02,45.48,-93.86
-55.02,45.48,-93.87
-55.02,45.48,-93.87
-55.02,45.48,-93.86
-55.02,45.48,-93.86
-55.02,45.48,-93.85
-55.02,45.48,-93.85
-55.02,45.48,-93.85
-55.02,45.48,-93.85
-55.02,45.48,-93.84
-55.02,45.48,-93.84
-55.02,45.48,-93.84
-55.02,45.48,-93.83
-55.02,45.48,-93.82
