-48.20,-20.00,180.00
-48.20,-20.00,179.95
-48.20,-20.17,178.56
-48.18,-20.56,176.11
-48.15,-20.95,172.32
-48.01,-21.69,167.69
-47.86,-22.29,162.70
-47.44,-23.46,158.60
-47.05,-24.38,156.28
-46.33,-25.98,155.38
-45.50,-27.78,155.18
-44.91,-29.06,155.38
-43.99,-31.08,155.67
-43.35,-32.50,155.77
-42.37,-34.68,155.83
-41.71,-36.16,155.75
-40.73,-38.33,155.66
-40.06,-39.80,155.49
-39.03,-42.06,155.41
-38.38,-43.49,155.53
-37.74,-44.89,155.72
-37.38,-45.70,155.59
-36.83,-46.89,155.37
-36.52,-47.57,156.69
-36.38,-47.94,161.66
-36.32,-48.20,168.14
-36.18,-49.22,178.60
-36.20,-49.47,192.09
-36.30,-49.73,208.05
-36.48,-49.97,226.12
-36.63,-50.08,245.13
-36.74,-50.11,262.32
-36.78,-50.12,274.25
-36.61,-50.14,279.50
-36.41,-50.17,278.88
-36.23,-50.20,276.49
-36.17,-50.20,274.39
-36.11,-50.21,272.99
-36.40,-50.20,272.10
-37.32,-50.16,272.20
-38.10,-50.13,272.76
-39.76,-50.04,273.03
-40.98,-49.98,273.25
-43.12,-49.85,273.59
-44.63,-49.75,273.98
-46.96,-49.58,274.46
-48.45,-49.46,274.84
-50.22,-49.30,275.14
-51.08,-49.22,274.83
-51.89,-49.17,272.49
-52.15,-49.16,270.24
-52.35,-49.16,269.62
-52.40,-49.16,270.07
-52.43,-49.16,270.59
-52.68,-49.16,270.70
-53.25,-49.15,270.82
-53.84,-49.14,270.81
-54.77,-49.13,270.92
-55.28,-49.12,270.96
-56.18,-49.11,270.92
-56.84,-49.09,271.05
-57.26,-49.09,270.98
-57.26,-49.09,270.58
-57.17,-49.09,270.64
-57.25,-49.09,270.76
-57.27,-49.09,270.74
-57.27,-49.09,270.74
-57.27,-49.09,270.75
-57.20,-49.09,270.87
-56.30,-49.10,270.85
-55.54,-49.11,270.73
-54.35,-49.13,270.58
-53.25,-49.14,270.62
-51.64,-49.15,270.66
-50.73,-49.16,269.84
-49.10,-49.13,268.19
-47.97,-49.08,266.72
-46.09,-48.96,265.72
-44.65,-48.84,264.70
-42.36,-48.61,263.95
-40.83,-48.44,264.27
-38.59,-48.24,265.65
-37.18,-48.16,267.16
-34.97,-48.08,268.65
-33.46,-48.05,269.49
-31.09,-48.04,269.75
-30.31,-48.07,276.75
-29.75,-48.17,284.44
-29.82,-48.15,284.04
-29.82,-48.15,283.25
-29.78,-48.16,283.34
-29.78,-48.16,283.23
-29.78,-48.16,283.35
-29.78,-48.16,283.27
-29.78,-48.16,283.24
-29.78,-48.16,283.30
-29.79,-48.16,283.25
-29.79,-48.16,283.23
